t_index,term,df
6432,map,8
6433,maquiladora,1
6434,mar,20
6435,maradiaga,1
6436,maraniss,1
6437,marat,27
6438,marathon,6
6439,marbella,1
6440,marbl,3
6441,marburi,1
6442,marc,23
6443,marcela,1
6444,marcelo,2
6445,march,59
6446,marchenko,1
6447,marcher,6
6448,marci,1
6449,marco,7
6450,marg,1
6451,margaret,4
6452,margin,26
6453,margolin,2
6454,mari,27
6455,maria,13
6456,mariam,1
6457,mariana,2
6458,mariano,1
6459,marietta,3
6460,marija,1
6461,marijuana,5
6462,marilyn,4
6463,marin,39
6464,mario,9
6465,marit,2
6466,maritim,17
6467,marjanov,2
6468,mark,85
6469,market,33
6470,marketplac,2
6471,marko,11
6472,markov,10
6473,marlborough,2
6474,marlen,2
6475,marlin,15
6476,marlton,1
6477,marmian,1
6478,maroon,1
6479,marquez,15
6480,marrero,2
6481,marri,7
6482,marriag,5
6483,marroquin,1
6484,marrow,1
6485,marsha,1
6486,marshal,12
6487,marshallfor,1
6488,marshallreport,1
6489,mart,1
6490,marta,2
6491,martha,2
6492,marti,1
6493,martial,1
6494,martin,20
6495,martina,40
6496,martinez,8
6497,martyr,3
6498,martz,1
6499,marv,1
6500,marvel,2
6501,marxist,11
6502,maryland,3
6503,masia,1
6504,mask,5
6505,mason,3
6506,masonri,11
6507,masquerad,1
6508,masri,2
6509,mass,41
6510,massachusett,5
6511,massacr,6
6512,masseus,1
6513,massi,2
6514,massif,1
6515,massiv,65
6516,mast,1
6517,master,10
6518,masteri,1
6519,mastermind,33
6520,mat,1
6521,match,70
6522,matchup,6
6523,mate,18
6524,materi,42
6525,math,1
6526,mathemat,3
6527,mathewson,2
6528,mathieu,1
6529,matic,4
6530,matt,1
6531,matter,77
6532,matthew,8
6533,mattingli,1
6534,mattress,5
6535,matur,2
6536,mauresmo,6
6537,mauricio,1
6538,mauritania,4
6539,mauro,1
6540,mausoleum,3
6541,max,1
6542,maxim,2
6543,maximalist,1
6544,maximum,34
6545,may,268
6546,mayb,39
6547,mayhem,3
6548,mayor,30
6549,maze,2
6550,mbeki,3
6551,mcalest,3
6552,mcarthur,1
6553,mcauliff,4
6554,mcavoy,1
6555,mccain,5
6556,mccarthi,2
6557,mcclean,1
6558,mcclure,1
6559,mccollum,7
6560,mccomb,1
6561,mcconnel,1
6562,mcdaniel,1
6563,mcdonald,2
6564,mcdoogl,3
6565,mcdougal,12
6566,mcduff,1
6567,mcduge,1
6568,mcenro,2
6569,mcgwire,2
6570,mci,1
6571,mcintosh,1
6572,mcnamara,1
6573,mcveigh,1
6574,md,6
6575,meager,2
6576,meal,6
6577,mean,99
6578,meaning,2
6579,meant,22
6580,meantim,14
6581,meanwhil,74
6582,measur,69
6583,meat,3
6584,mecca,2
6585,mechan,10
6586,mechanicsvil,3
6587,medal,10
6588,medalist,5
6589,media,68
6590,mediat,17
6591,medic,92
6592,medicar,13
6593,medicin,18
6594,medina,5
6595,medinat,2
6596,mediterranean,6
6597,medium,6
6598,meena,1
6599,meet,171
6600,megaphon,1
6601,megawatt,2
6602,meghann,3
6603,megrahi,1
6604,meguid,1
6605,mehta,3
6606,mei,1
6607,mel,67
6608,mela,3
6609,melancholi,1
6610,melbourn,28
6611,mele,7
6612,melissa,7
6613,mell,1
6614,mellman,1
6615,melros,1
6616,melt,3
6617,melvin,4
6618,member,205
6619,membership,4
6620,memento,1
6621,memo,5
6622,memoir,1
6623,memor,4
6624,memorandum,1
6625,memori,58
6626,memphi,1
6627,men,217
6628,menac,1
6629,mend,3
6630,menet,1
6631,mengistu,1
6632,mensch,1
6633,mental,15
6634,mention,37
6635,mentor,1
6636,menu,2
6637,mer,1
6638,merced,3
6639,merchant,6
6640,merci,6
6641,merciless,1
6642,mere,17
6643,merg,3
6644,merger,2
6645,meri,2
6646,merianov,1
6647,merit,13
6648,merlin,1
6649,mermonsk,1
6650,mermosk,1
6651,mern,1
6652,merri,2
6653,mershon,8
6654,mesh,2
6655,mesmer,1
6656,mess,17
6657,messag,44
6658,messeng,1
6659,met,81
6660,metal,32
6661,metallurg,2
6662,metaphor,3
6663,meteorolog,6
6664,meteorologist,3
6665,meter,2
6666,method,15
6667,methodist,2
6668,methodolog,1
6669,methyl,1
6670,meticul,4
6671,metropolitan,1
6672,mexican,4
6673,mexico,34
6674,mia,12
6675,miami,14
6676,miand,1
6677,micandinov,1
6678,mich,9
6679,michael,45
6680,michal,3
6681,michel,4
6682,michella,1
6683,michigan,18
6684,mickelson,3
6685,mickli,1
6686,microphon,2
6687,microscop,2
6688,micunov,1
6689,mid,35
6690,midafternoon,1
6691,midday,11
6692,middl,133
6693,mideast,25
6694,midhar,2
6695,midnight,19
6696,midpoint,1
6697,midsect,3
6698,midst,7
6699,midstream,1
6700,midway,2
6701,midweek,1
6702,midwest,3
6703,midwestern,1
6704,mif,1
6705,mift,1
6706,mighti,3
6707,migrant,2
6708,migrat,5
6709,miguel,11
6710,mihailova,1
6711,mihajlov,3
6712,mihdar,3
6713,miiltari,1
6714,mik,1
6715,mike,22
6716,mikhail,8
6717,mikhailov,1
6718,mikilo,1
6719,miklaszeski,1
6720,miklaszewski,14
6721,miklaszweski,1
6722,mil,19
6723,milagro,2
6724,milan,10
6725,milanko,1
6726,milanov,2
6727,mild,7
6728,mildli,1
6729,mildr,1
6730,mile,138
6731,mileston,2
6732,milica,2
6733,milit,38
6734,militantli,2
6735,militar,3
6736,militari,282
6737,militarili,8
6738,militia,2
6739,militiamen,1
6740,milivoj,1
6741,milivojev,1
6742,milk,1
6743,milken,17
6744,mill,4
6745,millenni,1
6746,millennium,4
6747,miller,6
6748,millimet,2
6749,million,192
6750,millionair,15
6751,milo,3
6752,milosev,134
6753,milosov,1
6754,milovan,2
6755,milroy,1
6756,milutin,4
6757,milutinov,9
6758,milwauke,6
6759,min,1
6760,minaret,2
6761,minc,1
6762,mind,38
6763,minder,1
6764,mindset,1
6765,mine,47
6766,minefield,1
6767,miner,20
6768,minesweep,1
6769,ming,1
6770,mingl,3
6771,minh,24
6772,miniatur,1
6773,minim,3
6774,minimum,13
6775,minist,171
6776,ministri,35
6777,minivan,1
6778,minn,3
6779,minneapoli,2
6780,minner,1
6781,minnesota,12
6782,minnesotan,1
6783,minor,39
6784,mint,1
6785,minu,6
6786,minut,114
6787,mira,3
6788,miracl,10
6789,miracul,7
6790,miranda,3
6791,mirco,1
6792,miriam,1
6793,mirjana,9
6794,mirko,2
6795,miroljub,1
6796,miroslav,2
6797,miroslava,2
6798,mirror,3
6799,misappli,2
6800,miscalcul,1
6801,misconduct,1
6802,misconstru,1
6803,miscu,1
6804,misde,2
6805,misdemeanor,8
6806,miser,4
6807,miseri,1
6808,misfir,3
6809,misfortun,1
6810,misguid,1
6811,misha,2
6812,mishandl,6
6813,mishap,1
6814,mishra,1
6815,misinform,2
6816,misl,2
6817,mislead,1
6818,mismanag,3
6819,mismatch,4
6820,misnom,1
6821,mispronounc,1
6822,misrepres,1
6823,misrepresent,1
6824,misri,1
6825,miss,154
6826,missil,55
6827,mission,55
6828,missionari,3
6829,mississippi,13
6830,missouri,67
6831,missourian,6
6832,misspel,1
6833,misstat,3
6834,misstep,2
6835,mistak,32
6836,mistaken,3
6837,mistreat,4
6838,mistress,6
6839,mistrust,1
6840,misunderstand,3
6841,misunderstood,4
6842,misus,2
6843,mitch,5
6844,mitchel,7
6845,mitic,2
6846,mitig,5
6847,mitra,1
6848,mitrovica,1
6849,mittman,1
6850,mix,26
6851,mixtur,3
6852,mladic,2
6853,mladjan,3
6854,moammar,1
6855,moan,1
6856,mob,27
6857,mobil,17
6858,mock,5
6859,mockeri,1
6860,mode,4
6861,model,12
6862,moder,29
6863,modern,24
6864,modest,7
6865,modifi,6
6866,mofrt,1
6867,mogul,5
6868,moham,24
6869,mohammad,1
6870,mohm,1
6871,mohsen,3
6872,moin,1
6873,molass,1
6874,mold,1
6875,mole,1
6876,molest,1
6877,molotov,1
6878,mom,5
6879,momcilo,1
6880,moment,110
6881,moments,1
6882,momentum,12
6883,momir,5
6884,mommi,1
6885,mona,1
6886,monarch,1
6887,monarchi,1
6888,monasteri,1
6889,monday,207
6890,monetari,13
6891,money,115
6892,mong,1
6893,monger,2
6894,monica,32
6895,moniqu,1
6896,monitor,15
6897,monopol,1
6898,monoxid,2
6899,monsignor,1
6900,mont,1
6901,montana,9
6902,montecino,5
6903,montelo,1
6904,montenegrin,7
6905,montenegro,23
6906,montesino,41
6907,montesseno,1
6908,montgomeri,2
6909,month,271
6910,monthli,1
6911,monthlong,1
6912,monticello,1
6913,montonegro,1
6914,montono,1
6915,montoursvil,1
6916,monument,3
6917,moo,1
6918,mood,19
6919,moolgd,1
6920,moon,1
6921,mooney,1
6922,mooni,1
6923,moor,35
6924,moorin,1
6925,moot,1
6926,mope,1
6927,moral,38
6928,morali,1
6929,morariu,4
6930,moratorium,5
6931,moreno,8
6932,moreov,2
6933,moresmo,1
6934,morgan,1
6935,morgu,8
6936,mori,5
6937,morison,1
6938,mork,1
6939,morn,139
6940,moroccan,1
6941,morocco,8
6942,moros,1
6943,morph,1
6944,morrano,1
6945,morri,2
6946,morrisvil,2
6947,mortal,2
6948,mortar,4
6949,mortem,2
6950,morton,3
6951,moscow,79
6952,mosqu,14
6953,mosquito,1
6954,mossad,1
6955,mostli,45
6956,motahar,1
6957,motel,9
6958,moth,1
6959,mother,64
6960,motherland,1
6961,motherless,1
6962,motion,11
6963,motiv,19
6964,motley,1
6965,motor,19
6966,motorbik,1
6967,motorcad,11
6968,motorcycl,6
6969,motorist,1
6970,motsak,4
6971,motto,2
6972,mound,11
6973,mount,39
6974,mountain,37
6975,mountainsid,6
6976,mountaintop,1
6977,mourn,21
6978,mourner,12
6979,mourton,1
6980,mouth,4
6981,mouthpiec,3
6982,move,212
6983,movement,37
6984,mover,5
6985,movi,10
6986,mow,2
6987,moya,10
6988,moynihan,5
6989,moyo,1
6990,mozambiqu,2
6991,mph,16
6992,mr,151
6993,mra,2
6994,mrclinton,1
6995,msnbc,5
6996,mtv,1
6997,mubarak,6
6998,much,252
6999,mud,24
7000,muddi,4
7001,muddl,3
7002,mudslid,5
7003,mueller,5
7004,muezzin,1
7005,muffl,3
7006,mug,2
7007,mugab,1
7008,muhajiroun,3
7009,muham,1
7010,muhammad,7
7011,mujahedeen,1
7012,mujahedin,1
7013,mujahid,1
7014,mull,3
7015,mullah,1
7016,mulligan,1
7017,mullin,9
7018,mulshankar,3
7019,multi,1
7020,multifacet,2
7021,multilingu,1
7022,multimillion,2
7023,multimillionair,3
7024,multin,4
7025,multiparti,2
7026,multipl,11
7027,multipli,1
7028,multistori,7
7029,multitud,2
7030,mum,2
7031,mumbai,1
7032,munchak,1
7033,mundan,2
7034,munich,1
7035,municip,17
7036,munit,3
7037,muprhi,1
7038,muqbel,1
7039,murder,52
7040,murdoch,1
7041,murk,1
7042,murki,3
7043,murmansk,5
7044,murmosk,1
7045,murousi,1
7046,murphi,21
7047,murray,2
7048,murtza,1
7049,musawah,3
7050,muscl,4
7051,muscular,1
7052,muse,1
7053,museum,7
7054,musharraf,4
7055,music,13
7056,musician,2
7057,muslim,59
7058,mustach,2
7059,muster,1
7060,mute,9
7061,mutil,2
7062,mutin,1
7063,mutini,7
7064,muttawakil,1
7065,mutter,1
7066,mutual,1
7067,myakka,1
7068,myasthenia,1
7069,mydan,1
7070,myer,4
7071,myong,2
7072,mysteri,17
7073,mystiqu,1
7074,myth,2
7075,mythic,1
7076,naacp,1
7077,nab,2
7078,nabil,1
7079,nachtig,4
7080,nacion,1
7081,nadejda,1
7082,nader,12
7083,naderi,2
7084,nadia,1
7085,nadler,1
7086,nadu,1
7087,nagel,1
7088,nagl,1
7089,nagyova,3
7090,nahdi,1
7091,nai,1
7092,nail,3
7093,naina,5
7094,nainabehn,1
7095,nairobi,6
7096,nairri,1
7097,naiv,1
7098,naji,1
7099,najjar,1
7100,nake,2
7101,nam,4
7102,namast,1
7103,nambiar,1
7104,name,162
7105,namesak,1
7106,namrata,5
7107,nanci,3
7108,nanni,1
7109,nanuet,1
7110,naoya,1
7111,nap,2
7112,narayan,2
7113,narayanan,1
7114,narbheram,1
7115,narcot,13
7116,narr,1
7117,narrow,29
7118,narrowli,9
7119,nasa,1
7120,nasdaq,1
7121,nashvil,7
7122,nasir,1
7123,nasr,1
7124,nassou,2
7125,nasti,1
7126,nastier,1
7127,natalia,1
7128,nath,1
7129,nati,1
7130,nation,332
7131,nationalcop,1
7132,nationalist,15
7133,nationwid,20
7134,nativ,18
7135,nato,47
7136,natop,1
7137,natta,1
7138,natter,11
7139,natur,49
7140,nauf,1
7141,navajo,4
7142,naval,108
7143,navarro,1
7144,navasota,1
7145,navcent,2
7146,navel,1
7147,navi,230
7148,navig,2
7149,navnirman,1
7150,navpalib,4
7151,navrotski,8
7152,navstanorva,1
7153,navymen,2
7154,nazi,3
7155,nbc,66
7156,nea,1
7157,near,181
7158,nearbi,66
7159,nearest,1
7160,nearli,115
7161,neat,4
7162,neatli,1
7163,neb,1
7164,nebojsa,15
7165,nebraska,4
7166,necess,2
7167,necessari,30
7168,necessarili,8
7169,necessit,3
7170,neck,9
7171,ned,1
7172,need,128
7173,needi,1
7174,neediest,1
7175,needl,1
7176,neeman,1
7177,neg,12
7178,negat,1
7179,neglect,2
7180,neglig,4
7181,negoti,63
7182,neighbor,83
7183,neighborhood,54
7184,neighborli,5
7185,neil,2
7186,neill,3
7187,neither,38
7188,nelli,1
7189,nelson,8
7190,nemesi,4
7191,nemeth,1
7192,nena,1
7193,nenad,10
7194,nenadov,1
7195,nene,1
7196,neo,7
7197,nepal,8
7198,nephew,5
7199,neruda,2
7200,nerv,5
7201,nervou,12
7202,nervous,4
7203,nese,1
7204,ness,1
7205,nest,1
7206,net,81
7207,netherland,15
7208,network,61
7209,neutral,4
7210,nevada,7
7211,never,143
7212,nevertheless,9
7213,nevypolneniy,1
7214,new,401
7215,newark,1
7216,newburi,21
7217,newcomb,1
7218,newer,1
7219,newest,6
7220,newfound,1
7221,newli,34
7222,newlyw,2
7223,newport,2
7224,news,352
7225,newscast,7
7226,newslett,4
7227,newsmagazin,1
7228,newsnow,1
7229,newspap,58
7230,newsroom,1
7231,newsstand,1
7232,newsweek,3
7233,newswir,1
7234,next,238
7235,nfl,1
7236,nga,4
7237,ngan,1
7238,ngo,2
7239,ngoc,2
7240,nguessan,2
7241,nguyen,4
7242,nhan,1
7243,nhema,1
7244,ni,10
7245,nic,1
7246,nicaragua,3
7247,nice,10
7248,niceti,1
7249,nich,1
7250,nichola,2
7251,nick,4
7252,nicknam,5
7253,nicodem,2
7254,nicol,3
7255,nicola,8
7256,nidal,1
7257,niec,1
7258,nielsen,1
7259,nien,2
7260,nieto,1
7261,nigeria,7
7262,nigerian,1
7263,night,198
7264,nightclub,3
7265,nighter,1
7266,nightfal,3
7267,nightgown,2
7268,nightli,2
7269,nightmar,6
7270,nightmarish,1
7271,nighttim,6
7272,nikit,1
7273,nikol,2
7274,nikola,3
7275,niksic,2
7276,nimesh,1
7277,nin,2
7278,nina,5
7279,nine,47
7280,nineti,1
7281,nino,1
7282,ninth,20
7283,nip,2
7284,nirmala,1
7285,nissan,3
7286,nitex,2
7287,nitrat,1
7288,nitti,1
7289,nixon,17
7290,nizali,1
7291,nleomf,1
7292,nn,1
7293,nobl,3
7294,nobleman,1
7295,nobodi,39
7296,nod,2
7297,noi,1
7298,nois,6
7299,noisi,1
7300,nolan,1
7301,noman,1
7302,nomin,17
7303,nomine,14
7304,non,18
7305,nonchalantli,1
7306,noncommiss,1
7307,none,45
7308,nonessenti,3
7309,nonetheless,9
7310,nonexist,5
7311,nongovern,2
7312,nonneman,1
7313,nonpartisan,6
7314,nonpolit,2
7315,nonprofit,3
7316,nonsens,1
7317,nonspecif,1
7318,nonstat,1
7319,nonstop,4
7320,nonviol,7
7321,nonword,1
7322,noon,13
7323,noparolepelti,2
7324,norah,1
7325,norfolk,67
7326,norm,3
7327,normal,69
7328,normalci,1
7329,norman,19
7330,north,78
7331,northeast,10
7332,northeastern,6
7333,northern,60
7334,northup,4
7335,northward,1
7336,northwest,17
7337,northwestern,3
7338,norton,1
7339,norway,14
7340,norwegian,44
7341,nose,3
7342,nostalgia,1
7343,notabl,10
7344,notch,4
7345,note,70
7346,notebook,2
7347,noth,82
7348,notic,19
7349,notif,1
7350,notifi,20
7351,notion,4
7352,notori,6
7353,notorieti,1
7354,notr,2
7355,notwithstand,2
7356,nov,38
7357,novel,2
7358,novelist,2
7359,novemb,36
7360,novi,4
7361,novic,1
7362,novost,1
7363,novosti,3
7364,nowaday,1
7365,nowher,8
7366,npr,9
7367,ntsb,5
7368,nuanc,1
7369,nuclear,52
7370,nude,1
7371,nudg,3
7372,nuffer,1
7373,null,1
7374,nullifi,9
7375,numb,1
7376,number,145
7377,numer,21
7378,nun,1
7379,nuria,3
7380,nurs,8
7381,nurtur,2
7382,nuvajubhai,1
7383,nw,1
7384,nytim,1
7385,oa,2
7386,oakland,1
7387,oasi,2
7388,oath,13
7389,oaxa,1
7390,obedi,2
7391,obey,9
7392,obituari,1
7393,object,36
7394,oblig,9
7395,obliqu,1
7396,obliter,2
7397,obrad,1
7398,obradov,3
7399,obrenovac,1
7400,obscen,2
7401,obscur,5
7402,observ,45
7403,observatori,1
7404,obsess,2
7405,obstacl,14
7406,obstinaci,1
7407,obstruct,3
7408,obstructionist,1
7409,obtain,61
7410,obviou,12
7411,obvious,46
7412,obyazatelstv,1
7413,occas,19
7414,occasion,14
7415,occup,9
7416,occupi,16
7417,occur,67
7418,ocean,13
7419,ochoa,3
7420,oct,112
7421,octob,76
7422,octopu,3
7423,odci,4
7424,odd,10
7425,odeh,1
7426,odium,1
7427,odlon,1
7428,odolon,1
7429,off,2
7430,offenc,1
7431,offend,13
7432,offens,16
7433,offer,128
7434,offic,364
7435,offici,496
7436,offshoot,1
7437,offshor,11
7438,ofici,1
7439,often,64
7440,ofussia,1
7441,ogen,1
7442,ognjen,1
7443,oh,14
7444,ohio,9
7445,oht,2
7446,oik,1
7447,oil,48
7448,oiler,2
7449,oilfield,1
7450,oili,4
7451,ojdan,3
7452,ok,16
7453,okay,8
7454,okaz,1
7455,okla,2
7456,oklahoma,13
7457,oklia,1
7458,old,256
7459,olden,1
7460,older,9
7461,oldest,9
7462,oleg,2
7463,olga,3
7464,oliv,5
7465,oliva,2
7466,olivera,5
7467,olivo,1
7468,oloroc,1
7469,olsen,3
7470,olson,1
7471,olymp,16
7472,olympia,3
7473,olympian,1
7474,omah,1
7475,oman,4
7476,omar,9
7477,ombudsman,4
7478,omen,3
7479,omeri,1
7480,omin,2
7481,omiss,2
7482,omit,2
7483,omnivor,1
7484,onal,1
7485,onboard,4
7486,one,606
7487,onetim,2
7488,ong,1
7489,ongo,14
7490,onkar,1
7491,onlin,1
7492,onlook,9
7493,onsit,1
7494,onslaught,1
7495,onto,50
7496,onw,1
7497,onward,1
7498,op,1
7499,opec,1
7500,open,275
7501,openli,16
7502,oper,166
7503,opera,2
7504,operat,1
7505,opinion,23
7506,oppon,75
7507,opportun,30
7508,oppos,42
7509,opposit,188
7510,opt,6
7511,optic,2
7512,optim,4
7513,optimist,12
7514,option,39
7515,opul,3
7516,opusa,1
7517,oracl,1
7518,oral,1
7519,orang,10
7520,orano,1
7521,orat,2
7522,oratori,1
7523,orbit,1
7524,orchard,1
7525,orchestr,4
7526,ordain,1
7527,ordeal,5
7528,order,132
7529,orderli,6
7530,ordin,1
7531,ordinari,16
7532,ordnanc,7
7533,oregon,11
7534,oreman,1
7535,org,13
7536,organ,120
7537,organiz,2
7538,orgi,1
7539,orient,6
7540,origin,46
7541,orissa,1
7542,orlando,4
7543,orlean,1
7544,orphan,1
7545,orrin,2
7546,ort,1
7547,ortega,2
7548,ortel,1
7549,orthodox,17
7550,orthoped,1
7551,ortiz,3
7552,osama,84
7553,oscar,5
7554,oshima,3
7555,oshman,6
7556,oskinoff,1
7557,oslo,2
7558,osprey,1
7559,osseo,1
7560,ostentati,1
7561,osteochondrosi,1
7562,ostrichlik,1
7563,other,196
7564,otherwis,22
7565,otpor,2
7566,ottoman,5
7567,ouattara,30
7568,ought,13
7569,oui,1
7570,ouof,1
7571,oust,53
7572,ouster,9
7573,out,2
7574,outboard,3
7575,outbreak,6
7576,outburst,3
7577,outclass,1
7578,outcom,46
7579,outcri,1
7580,outdoor,4
7581,outer,11
7582,outfit,6
7583,outgo,9
7584,outgrowth,2
7585,outgun,1
7586,outing,1
7587,outlast,4
7588,outlaw,8
7589,outlay,1
7590,outlet,4
7591,outli,1
7592,outlin,8
7593,outliv,1
7594,outmaneuv,3
7595,outmod,1
7596,outnumb,3
7597,outplay,1
7598,outpol,16
7599,outpost,1
7600,outpour,5
7601,output,2
7602,outrag,21
7603,outrais,1
7604,outreach,1
7605,outright,21
7606,outset,4
7607,outsid,175
7608,outskirt,4
7609,outsmart,3
7610,outspend,1
7611,outspent,3
7612,outspoken,4
7613,outstand,2
7614,outster,1
7615,outstrip,1
7616,outtara,1
7617,outvot,1
7618,outward,3
7619,outwardli,1
7620,outweigh,2
7621,oval,4
7622,ovat,1
7623,overabund,1
7624,overal,6
7625,overbil,1
7626,overboard,2
7627,overcam,8
7628,overcom,13
7629,overconfid,3
7630,overcrowd,1
7631,overdo,1
7632,overdu,1
7633,overec,1
7634,overestim,1
7635,overextend,1
7636,overflow,4
7637,overh,1
7638,overhaul,3
7639,overhead,13
7640,overjoy,1
7641,overlap,1
7642,overli,2
7643,overload,3
7644,overlook,8
7645,overnight,25
7646,overpaid,1
7647,overpow,17
7648,overreact,1
7649,overrid,3
7650,overrul,1
7651,overrun,2
7652,oversaw,5
7653,overse,29
7654,oversea,25
7655,overshadow,10
7656,oversight,1
7657,overst,2
7658,overstay,1
7659,overstep,1
7660,overt,3
7661,overtak,2
7662,overtaken,1
7663,overthrew,5
7664,overthrow,9
7665,overthrown,4
7666,overtim,2
7667,overtli,1
7668,overton,1
7669,overtook,1
7670,overtur,2
7671,overturff,1
7672,overturn,16
7673,overwhelm,27
7674,overwhelmingli,2
7675,overwrought,1
7676,overzeal,2
7677,owe,12
7678,owen,9
7679,owhali,2
7680,own,21
7681,owner,20
7682,ownership,1
7683,oxfam,1
7684,oxfamamerica,1
7685,oxygen,1
7686,oyanguren,1
7687,pa,19
7688,pabl,2
7689,pac,1
7690,pace,10
7691,pacif,26
7692,pack,34
7693,packag,4
7694,pact,7
7695,paddi,12
7696,paddl,1
7697,padella,1
7698,padlock,1
7699,pae,2
7700,page,39
7701,pageantri,2
7702,pager,1
7703,paid,30
7704,paig,1
7705,pain,31
7706,painstak,3
7707,painstakingli,3
7708,paint,11
7709,painter,1
7710,pair,20
7711,pajama,1
7712,pajoli,1
7713,pakistan,30
7714,pakistani,8
7715,palac,24
7716,palacio,2
7717,palanka,3
7718,pale,2
7719,palestin,11
7720,palestinian,53
7721,pall,2
7722,pallbear,1
7723,palm,5
7724,palmer,7
7725,paltri,1
7726,pamper,1
7727,pamphlet,3
7728,pan,8
7729,panama,24
7730,panamanian,1
7731,panamericana,1
7732,panchal,1
7733,pandya,14
7734,paneagua,2
7735,panel,16
7736,paniagua,35
7737,panic,16
7738,panick,8
7739,pant,1
7740,pantap,1
7741,panther,1
7742,pantsuit,1
7743,paola,3
7744,papandr,2
7745,paper,24
7746,paperwork,2
7747,para,1
7748,parachut,1
7749,parad,21
7750,paradigm,1
7751,paradox,1
7752,parafinanci,2
7753,paraguay,3
7754,parallel,6
7755,paralys,1
7756,paralyz,1
7757,paramed,2
7758,paramilitari,10
7759,paranoia,3
7760,paranoiac,1
7761,paraphras,1
7762,parapleg,2
7763,parapolic,2
7764,pardon,91
7765,parent,60
7766,pari,9
7767,pariah,5
7768,parikh,1
7769,parishion,3
7770,park,48
7771,parlanc,3
7772,parlett,1
7773,parliament,58
7774,parliamentari,6
7775,parliamentarian,1
7776,parlor,1
7777,parmar,1
7778,parodi,1
7779,parol,16
7780,part,240
7781,parth,2
7782,parti,192
7783,partial,11
7784,particip,60
7785,particular,31
7786,particularli,41
7787,partisan,3
7788,partisanship,2
7789,partit,2
7790,partli,10
7791,partner,41
7792,partnership,5
7793,parvail,1
7794,pasariavich,1
7795,pascagoula,6
7796,pascual,2
7797,paso,10
7798,pasriavach,1
7799,pasriavich,1
7800,pasricha,1
7801,pass,82
7802,passag,7
7803,passageway,1
7804,passeng,5
7805,passion,10
7806,passiv,2
7807,passport,9
7808,past,140
7809,pasta,1
7810,pastim,1
7811,pastri,2
7812,pastur,1
7813,pat,13
7814,pataki,1
7815,patch,4
7816,patel,10
7817,patera,1
7818,patern,2
7819,path,17
7820,pathway,1
7821,patienc,5
7822,patient,19
7823,patriarch,1
7824,patricia,8
7825,patrick,55
7826,patriot,4
7827,patrol,20
7828,patron,1
7829,patronag,2
7830,patt,1
7831,patten,3
7832,pattern,12
7833,patti,6
7834,paubl,1
7835,pauciti,1
7836,paul,25
7837,paula,2
7838,pauli,1
7839,paulin,1
7840,paus,8
7841,paval,1
7842,pave,7
7843,pavel,13
7844,pavelo,1
7845,pavement,4
7846,pavkov,9
7847,pavl,1
7848,pay,46
7849,payback,1
7850,paycheck,2
7851,payment,14
7852,payn,2
7853,payout,1
7854,payton,1
7855,pb,3
7856,pcp,1
7857,pdci,6
7858,peac,112
7859,peacekeep,7
7860,peacemak,1
7861,peacetre,1
7862,peacetreesvietnam,1
7863,peach,1
7864,peak,1
7865,pearl,1
7866,pearland,2
7867,peas,3
7868,peasant,4
7869,peddl,12
7870,peddler,1
7871,pedestrian,3
7872,pedro,1
7873,peduca,1
7874,peek,1
7875,peeler,1
7876,peer,3
7877,pejor,1
7878,pelev,1
7879,pelki,7
7880,pelt,4
7881,peltier,12
7882,pelvi,1
7883,pen,4
7884,pena,2
7885,penal,4
7886,penalti,19
7887,pencil,1
7888,pend,11
7889,penetr,7
7890,peng,2
7891,peninsula,43
7892,penitentiari,3
7893,penn,3
7894,pennsylvania,27
7895,pension,3
7896,pent,1
7897,pentag,1
7898,pentagon,125
7899,peopl,483
7900,pepper,3
7901,per,7
7902,perceiv,10
7903,percent,97
7904,percentag,12
7905,percept,3
7906,perch,6
7907,percol,1
7908,perdu,3
7909,perelman,1
7910,perez,14
7911,perfect,14
7912,perfectli,2
7913,perform,28
7914,pergram,1
7915,perhap,56
7916,peril,5
7917,perimet,2
7918,period,43
7919,peripher,1
7920,peris,1
7921,perish,9
7922,perjuri,6
7923,perk,1
7924,perman,15
7925,permiss,3
7926,permit,21
7927,perpetr,8
7928,perpetu,1
7929,persecut,10
7930,persever,3
7931,persian,67
7932,persist,11
7933,person,112
7934,personifi,2
7935,personnel,60
7936,perspect,10
7937,persuad,27
7938,persuas,1
7939,pertain,1
7940,peru,62
7941,peruano,1
7942,perus,1
7943,peruvian,50
7944,pervas,1
7945,pervers,1
7946,pervez,4
7947,peshawar,1
7948,pessag,1
7949,pessim,2
7950,pessimist,1
7951,pet,3
7952,pete,38
7953,peter,26
7954,petersberg,1
7955,petersburg,8
7956,petersen,2
7957,peterson,10
7958,petier,1
7959,petit,16
7960,petn,1
7961,petrova,1
7962,petti,6
7963,pew,2
7964,pezzor,2
7965,pham,3
7966,pharmaceut,4
7967,pharmaci,2
7968,phase,9
7969,phenomenon,3
7970,pherchevia,1
7971,phieu,7
7972,phil,2
7973,philadelphia,3
7974,philanthrop,3
7975,philanthropi,4
7976,philanthropist,1
7977,philharmon,1
7978,philip,12
7979,philippin,3
7980,phillip,1
7981,philosophi,3
7982,phoenix,3
7983,phone,62
7984,phonet,1
7985,phoni,2
7986,photo,24
7987,photograph,25
7988,phrase,6
7989,phylli,1
7990,physic,30
7991,physician,5
7992,pick,61
7993,pickax,1
7994,picker,1
