t_index,term,df
9500,occasion,14
9501,utterli,14
9502,paso,14
9503,anyway,14
9504,dayton,14
9505,explor,14
9506,hung,14
9507,cargo,14
9508,tenn,14
9509,preserv,14
9510,suspici,14
9511,river,14
9512,nonviol,14
9513,chosen,14
9514,magnu,14
9515,alejandro,14
9516,citizenship,14
9517,phieu,14
9518,femal,14
9519,buckl,14
9520,indefinit,14
9521,implic,14
9522,unless,14
9523,payment,14
9524,ventur,15
9525,trainer,15
9526,retract,15
9527,surgeri,15
9528,clijster,15
9529,cacak,15
9530,amput,15
9531,reluct,15
9532,lam,15
9533,stringfellow,15
9534,draskov,15
9535,netherland,15
9536,radar,15
9537,leonard,15
9538,pelki,15
9539,method,15
9540,toss,15
9541,chaplain,15
9542,canada,15
9543,markov,15
9544,roam,15
9545,rapist,15
9546,nebojsa,15
9547,prize,15
9548,forum,15
9549,extern,15
9550,steep,15
9551,evalu,15
9552,pri,15
9553,atop,15
9554,millionair,15
9555,hardli,15
9556,klebanov,15
9557,scientist,15
9558,ongo,15
9559,talli,15
9560,cuellar,15
9561,hawaii,15
9562,mihdar,15
9563,unsuccess,15
9564,rapidli,15
9565,billow,15
9566,undermin,15
9567,monitor,15
9568,minimum,15
9569,riski,15
9570,takeov,15
9571,feloni,15
9572,policeman,15
9573,obstacl,15
9574,breakout,15
9575,warm,15
9576,hamper,15
9577,syrian,15
9578,abort,15
9579,neck,15
9580,guest,15
9581,scienc,15
9582,siev,15
9583,roar,15
9584,extraordinari,15
9585,hot,15
9586,stretcher,15
9587,deserv,15
9588,mershon,15
9589,drink,15
9590,accur,15
9591,priest,15
9592,norway,15
9593,twin,15
9594,sidelin,15
9595,quigley,15
9596,recruit,15
9597,master,15
9598,prior,15
9599,swear,15
9600,delta,15
9601,finger,15
9602,sniffer,15
9603,hug,15
9604,atal,15
9605,solid,15
9606,chines,15
9607,espi,15
9608,croatia,15
9609,thick,15
9610,stolen,15
9611,wealthi,15
9612,devot,15
9613,persecut,15
9614,steve,15
9615,weari,15
9616,who,15
9617,suppress,15
9618,perman,15
9619,manner,15
9620,commission,15
9621,float,15
9622,madrid,15
9623,instantli,15
9624,sudan,15
9625,draman,15
9626,uncertain,15
9627,intensifi,15
9628,sustain,15
9629,wage,15
9630,condol,15
9631,wander,15
9632,satisfi,15
9633,medicar,15
9634,plung,15
9635,semifinalist,15
9636,somewher,15
9637,konan,15
9638,yasser,15
9639,motel,15
9640,dominik,16
9641,basi,16
9642,theyll,16
9643,czech,16
9644,truli,16
9645,crowley,16
9646,sydney,16
9647,anniversari,16
9648,refuge,16
9649,dc,16
9650,deter,16
9651,cowardli,16
9652,vision,16
9653,marshal,16
9654,handgun,16
9655,mitchel,16
9656,asian,16
9657,gape,16
9658,retreat,16
9659,eat,16
9660,fortun,16
9661,suffici,16
9662,flaw,16
9663,grab,16
9664,ahm,16
9665,hometown,16
9666,policemen,16
9667,credenti,16
9668,abdul,16
9669,fierc,16
9670,imprison,16
9671,consist,16
9672,compet,16
9673,soft,16
9674,toler,16
9675,semi,16
9676,ticket,16
9677,withdrew,16
9678,uncov,16
9679,confess,16
9680,loud,16
9681,eu,16
9682,profession,16
9683,howard,16
9684,johnson,16
9685,evas,16
9686,encount,16
9687,fish,16
9688,pillar,16
9689,triumph,16
9690,distanc,16
9691,hero,16
9692,unidentifi,16
9693,attract,16
9694,pronounc,16
9695,edit,16
9696,bound,16
9697,fake,16
9698,implement,16
9699,salvag,16
9700,stem,16
9701,gold,16
9702,threw,16
9703,somehow,16
9704,woodruff,16
9705,mental,16
9706,sell,16
9707,proud,16
9708,beam,16
9709,provok,16
9710,dd,16
9711,shouldnt,16
9712,makeshift,16
9713,brick,16
9714,corpor,16
9715,drag,16
9716,brink,16
9717,worship,16
9718,older,16
9719,castro,16
9720,swarm,16
9721,harsh,16
9722,turmoil,16
9723,jerri,16
9724,attach,16
9725,outpol,16
9726,hell,16
9727,breakthrough,16
9728,deliber,16
9729,barrier,16
9730,serga,16
9731,investor,16
9732,occupi,16
9733,denounc,16
9734,percentag,16
9735,cocoa,16
9736,roughli,16
9737,foe,16
9738,slay,16
9739,narcot,16
9740,annul,16
9741,tragic,16
9742,mourner,16
9743,temperatur,16
9744,environment,16
9745,fairli,16
9746,tim,16
9747,stricken,16
9748,introduc,16
9749,shortag,16
9750,mph,16
9751,seventeen,16
9752,seaman,16
9753,tortur,16
9754,carper,16
9755,leak,16
9756,heal,16
9757,gram,16
9758,disobedi,16
9759,unaccount,16
9760,lefortovo,16
9761,deadliest,16
9762,wrap,17
9763,unfit,17
9764,color,17
9765,streak,17
9766,postpon,17
9767,beach,17
9768,crewmen,17
9769,driven,17
9770,seal,17
9771,catch,17
9772,shoulder,17
9773,lieuten,17
9774,countrysid,17
9775,aftermath,17
9776,scrambl,17
9777,trace,17
9778,oh,17
9779,raiser,17
9780,therefor,17
9781,inflict,17
9782,sharp,17
9783,amanda,17
9784,dare,17
9785,cruis,17
9786,maritim,17
9787,sebastien,17
9788,youth,17
9789,tone,17
9790,jon,17
9791,manhattan,17
9792,broad,17
9793,linger,17
9794,advoc,17
9795,shovel,17
9796,brutal,17
9797,lunch,17
9798,client,17
9799,rate,17
9800,mere,17
9801,capac,17
9802,club,17
9803,excav,17
9804,gustavo,17
9805,striker,17
9806,regret,17
9807,mysteri,17
9808,farewel,17
9809,municip,17
9810,instruct,17
9811,knowledg,17
9812,chill,17
9813,montenegrin,17
9814,impoverish,17
9815,wethi,17
9816,adopt,17
9817,racial,17
9818,irregular,17
9819,charact,17
9820,compromis,17
9821,candidaci,17
9822,grate,17
9823,statist,17
9824,pit,17
9825,warrant,17
9826,ivoirian,17
9827,termin,17
9828,overturn,17
9829,ricardo,17
9830,resent,17
9831,wipe,17
9832,ok,17
9833,blanco,17
9834,brian,17
9835,milutinov,17
9836,armor,17
9837,jewish,17
9838,coach,17
9839,failur,17
9840,janet,17
9841,desir,17
9842,substanti,17
9843,kirk,17
9844,crise,17
9845,tactic,18
9846,music,18
9847,drawn,18
9848,recal,18
9849,vital,18
9850,concess,18
9851,wreck,18
9852,dinkic,18
9853,instanc,18
9854,revolt,18
9855,annual,18
9856,maria,18
9857,descend,18
9858,renew,18
9859,fix,18
9860,beta,18
9861,volatil,18
9862,loyalist,18
9863,widespread,18
9864,stronger,18
9865,sail,18
9866,endur,18
9867,screen,18
9868,sheriff,18
9869,isnt,18
9870,henman,18
9871,arent,18
9872,guidelin,18
9873,connecticut,18
9874,stadium,18
9875,panic,18
9876,atlant,18
9877,inevit,18
9878,ride,18
9879,eager,18
9880,devic,18
9881,audienc,18
9882,anybodi,18
9883,tennesse,18
9884,riyadh,18
9885,marko,18
9886,mainli,18
9887,bandag,18
9888,burial,18
9889,joke,18
9890,intervent,18
9891,wire,18
9892,chelsea,18
9893,stern,18
9894,sale,18
9895,shoe,18
9896,loyal,18
9897,appli,18
9898,surg,18
9899,wed,18
9900,web,18
9901,garbag,18
9902,mobil,18
9903,restrict,18
9904,anywher,18
9905,dri,18
9906,reaction,18
9907,stick,18
9908,afloat,18
9909,gaza,18
9910,lesson,18
9911,chamber,18
9912,appreci,18
9913,essenti,18
9914,unfortun,18
9915,updat,18
9916,blair,18
9917,tens,18
9918,throw,18
9919,arnaud,18
9920,drape,18
9921,instrument,18
9922,openli,18
9923,cup,18
9924,automat,18
9925,teen,18
9926,hadhramaut,18
9927,paddi,18
9928,grim,18
9929,tourist,18
9930,offend,18
9931,iraqi,18
9932,reviv,18
9933,dan,18
9934,kansa,18
9935,incapac,18
9936,ceas,18
9937,hostil,18
9938,lo,18
9939,minnesota,18
9940,miguel,18
9941,path,18
9942,impress,18
9943,circl,19
9944,chair,19
9945,domest,19
9946,agricultur,19
9947,yeah,19
9948,belief,19
9949,occas,19
9950,convoy,19
9951,rippner,19
9952,sky,19
9953,anticip,19
9954,schaffer,19
9955,erupt,19
9956,toledo,19
9957,draft,19
9958,spark,19
9959,columbia,19
9960,debt,19
9961,everywher,19
9962,nativ,19
9963,shadow,19
9964,southwest,19
9965,copi,19
9966,lee,19
9967,boston,19
9968,grew,19
9969,grip,19
9970,gehman,19
9971,kofi,19
9972,prefer,19
9973,oath,19
9974,interven,19
9975,trailer,19
9976,honest,19
9977,grown,19
9978,chandler,19
9979,nixon,19
9980,overhead,19
9981,sand,19
9982,notic,19
9983,expand,19
9984,annan,19
9985,ordinari,19
9986,awar,19
9987,swiss,19
9988,maceda,19
9989,fed,19
9990,laid,19
9991,surveil,19
9992,select,19
9993,temblor,19
9994,incred,19
9995,cap,19
9996,employ,19
9997,sold,19
9998,dust,19
9999,shotgun,19
10000,choos,19
10001,caution,19
10002,patient,19
10003,luong,19
10004,scream,19
10005,teacher,19
10006,plant,19
10007,comeback,19
10008,downfal,19
10009,mosqu,20
10010,blockad,20
10011,plu,20
10012,equal,20
10013,revis,20
10014,depth,20
10015,sudden,20
10016,scare,20
10017,tanjug,20
10018,primari,20
10019,frantic,20
10020,stream,20
10021,slab,20
10022,suppos,20
10023,lucki,20
10024,version,20
10025,cuba,20
10026,precis,20
10027,runner,20
10028,reinforc,20
10029,insurg,20
10030,navrotski,20
10031,jet,20
10032,patel,20
10033,exclus,20
10034,fresh,20
10035,assembl,20
10036,channel,20
10037,memo,20
10038,routin,20
10039,backhand,20
10040,medicin,20
10041,shipmat,20
10042,speaker,20
10043,add,20
10044,ferrero,20
10045,andrew,20
10046,offens,20
10047,spymast,20
10048,mar,20
10049,activist,20
10050,realiti,20
10051,aubrey,20
10052,iowa,20
10053,dalal,20
10054,cheri,20
10055,benefit,20
10056,cautiou,20
10057,silent,20
10058,sexual,20
10059,korea,20
10060,northwest,20
10061,walker,20
10062,conveni,20
10063,peterson,20
10064,hunter,20
10065,possess,20
10066,proclaim,20
10067,hate,20
10068,estat,20
10069,buse,20
10070,col,20
10071,appropri,20
10072,switch,20
10073,laver,20
10074,featur,20
10075,technician,20
10076,midnight,21
10077,stone,21
10078,qualifi,21
10079,rv,21
10080,twist,21
10081,boycott,21
10082,anna,21
10083,unforc,21
10084,permit,21
10085,corps,21
10086,stabl,21
10087,iryani,21
10088,suddenli,21
10089,hrbati,21
10090,greatest,21
10091,altern,21
10092,oklahoma,21
10093,bitter,21
10094,internet,21
10095,beard,21
10096,english,21
10097,owner,21
10098,olymp,21
10099,content,21
10100,goal,21
10101,pow,21
10102,spirit,21
10103,retain,21
10104,trend,21
10105,journey,21
10106,iran,21
10107,corp,21
10108,tow,21
10109,inflat,21
10110,baselin,21
10111,enjoy,21
10112,dream,21
10113,numer,21
10114,gate,21
10115,crouch,21
10116,randi,21
10117,advantag,21
10118,sweep,21
10119,rocket,21
10120,fighter,21
10121,friendli,21
10122,departur,21
10123,juan,21
10124,principl,21
10125,kenedi,21
10126,thu,21
10127,coffin,21
10128,rifl,21
10129,croni,21
10130,christoph,21
10131,dave,21
10132,jose,21
10133,simpl,21
10134,pair,21
10135,plea,21
10136,jack,21
10137,band,21
10138,foundat,21
10139,strateg,21
10140,younger,21
10141,miami,21
10142,standard,22
10143,assassin,22
10144,mate,22
10145,babi,22
10146,highway,22
10147,mia,22
10148,rice,22
10149,overpow,22
10150,fla,22
10151,counter,22
10152,hasnt,22
10153,argument,22
10154,juri,22
10155,unrest,22
10156,flore,22
10157,killer,22
10158,bond,22
10159,platform,22
10160,daniel,22
10161,king,22
10162,austin,22
10163,extrem,22
10164,poverti,22
10165,credit,22
10166,youv,22
10167,embrac,22
10168,petit,22
10169,remot,22
10170,chase,22
10171,ap,22
10172,concentr,22
10173,repli,22
10174,crumbl,22
10175,zoran,22
10176,strength,22
10177,she,22
10178,coverag,22
10179,nomine,22
10180,resolut,22
10181,dakota,22
10182,guerrilla,22
10183,rd,22
10184,shift,22
10185,statu,22
10186,hardest,22
10187,mourn,22
10188,alarm,22
10189,forens,22
10190,robber,22
10191,angel,22
10192,shore,22
10193,gestur,23
10194,otherwis,23
10195,green,23
10196,wild,23
10197,tribal,23
10198,product,23
10199,difficulti,23
10200,spanish,23
10201,lebanon,23
10202,withdraw,23
10203,rodriguez,23
10204,outrag,23
10205,impeach,23
10206,mubarak,23
10207,mood,23
10208,halt,23
10209,climb,23
10210,familiar,23
10211,kuwait,23
10212,vast,23
10213,element,23
10214,yard,23
10215,crucial,23
10216,combin,23
10217,casket,23
10218,expens,23
10219,purchas,23
10220,roadblock,23
10221,flatten,23
10222,nationwid,23
10223,barricad,23
10224,rob,23
10225,notifi,23
10226,nationalist,23
10227,outright,23
10228,dive,23
10229,purpos,23
10230,traffick,23
10231,non,23
10232,brown,23
10233,consequ,23
10234,prayer,23
10235,meant,23
10236,kim,23
10237,panel,23
10238,guarante,23
10239,rig,23
10240,laps,23
10241,convers,23
10242,backer,23
10243,denis,23
10244,assert,23
10245,summer,23
10246,export,23
10247,tabl,23
10248,mail,23
10249,propaganda,23
10250,wood,23
10251,bridg,23
10252,drew,23
10253,space,23
10254,legislatur,23
10255,complaint,23
10256,crush,23
10257,sway,23
10258,tecla,23
10259,jump,23
10260,pocket,23
10261,confus,23
10262,balanc,23
10263,hang,23
10264,cloud,23
10265,patrol,23
10266,leftist,24
10267,silenc,24
10268,sponsor,24
10269,fewer,24
10270,woodland,24
10271,rebel,24
10272,strip,24
10273,norman,24
10274,eighth,24
10275,halprin,24
10276,loos,24
10277,andrea,24
10278,motiv,24
10279,factori,24
10280,prevail,24
10281,earn,24
10282,reserv,24
10283,casualti,24
10284,frighten,24
10285,mess,24
10286,holi,24
10287,unabl,24
10288,worldwid,24
10289,shirt,24
10290,sentiment,24
10291,rick,24
10292,elabor,24
10293,modern,24
10294,lisa,24
10295,strongli,24
10296,interrog,24
10297,coloni,24
10298,vern,24
10299,gay,24
10300,hillsid,24
10301,marco,24
10302,squad,24
10303,shown,24
10304,briefli,24
10305,pa,24
10306,incom,24
10307,whereabout,24
10308,own,24
10309,jersey,24
10310,resort,25
10311,kenneth,25
10312,rebuild,25
10313,natter,25
10314,drove,25
10315,ancestr,25
10316,everybodi,25
10317,tape,25
10318,structur,25
10319,thrown,25
10320,miklaszewski,25
10321,tini,25
10322,blow,25
10323,sad,25
10324,arena,25
10325,mediat,25
10326,exchang,25
10327,deploy,25
10328,apolog,25
10329,vigil,25
10330,suspend,25
10331,consult,25
10332,yugoslavian,25
10333,taliban,25
10334,corzin,25
10335,fist,25
10336,combat,25
10337,wore,25
10338,truth,25
10339,babkin,25
10340,pose,25
10341,ignor,25
10342,section,25
10343,split,25
10344,grave,25
10345,latin,25
10346,virtual,25
10347,quinn,25
10348,preliminari,25
10349,ought,25
10350,vajpaye,25
10351,extremist,25
10352,ammunit,25
10353,guess,25
10354,freed,25
10355,colleagu,25
10356,turkey,25
10357,aggress,25
10358,deepli,25
10359,jake,25
10360,dress,25
10361,denver,25
10362,pray,26
10363,specialist,26
10364,custodi,26
10365,underwat,26
10366,type,26
10367,competit,26
10368,instal,26
10369,season,26
10370,photograph,26
10371,clean,26
10372,uniform,26
10373,wisconsin,26
10374,revers,26
10375,fade,26
10376,skiff,26
10377,crane,26
10378,conserv,26
10379,sandi,26
10380,correspond,26
10381,roll,26
10382,glass,26
10383,toppl,26
10384,tool,26
10385,inch,26
10386,djibouti,26
10387,lay,26
10388,homeland,26
10389,scale,26
10390,tower,26
10391,cash,26
10392,bear,26
10393,allegedli,26
10394,homeless,26
10395,fast,26
10396,prospect,26
10397,sheet,26
10398,sunken,26
10399,overnight,26
10400,cook,26
10401,mix,26
10402,variou,26
10403,squar,26
10404,translat,27
10405,proceed,27
10406,factor,27
10407,bu,27
10408,overwhelm,27
10409,igor,27
10410,labor,27
10411,carrier,27
10412,unclear,27
10413,kuerten,27
10414,charl,27
10415,marat,27
10416,spoken,27
10417,shelter,27
10418,inner,27
10419,exist,27
10420,technic,27
10421,german,27
10422,dug,27
10423,funer,27
10424,extra,27
10425,mari,27
10426,anthoni,27
10427,headlin,27
10428,dawn,27
10429,eas,27
10430,worth,27
10431,stronghold,27
10432,greg,27
10433,engag,27
10434,rod,27
10435,brunei,27
10436,spain,27
10437,hair,27
10438,gang,27
10439,tremor,27
10440,territori,27
10441,judici,27
10442,stole,27
10443,remind,28
10444,contend,28
10445,wors,28
10446,werent,28
10447,qatar,28
10448,testimoni,28
10449,forehand,28
10450,switzerland,28
10451,promin,28
10452,pound,28
10453,opinion,28
10454,interior,28
10455,shoot,28
10456,consider,28
10457,frequent,28
10458,slightli,28
10459,pandya,28
10460,listen,28
10461,extent,28
10462,sun,28
10463,hall,28
10464,approv,28
10465,sophist,28
10466,disappoint,28
10467,mansion,28
10468,paper,28
10469,yevgeni,28
10470,poor,28
10471,smoke,28
10472,dover,28
10473,barbara,28
10474,vacat,28
10475,tank,28
10476,jr,28
10477,comfort,28
10478,unpreced,28
10479,transfer,28
10480,strengthen,28
10481,trim,28
10482,orthodox,28
10483,comput,28
10484,tight,28
10485,evacu,28
10486,disappear,28
10487,shape,28
10488,echo,28
10489,suez,28
10490,ron,28
10491,paul,28
10492,submit,29
10493,jone,29
10494,whatev,29
10495,shut,29
10496,repeatedli,29
10497,plot,29
10498,mideast,29
10499,photo,29
10500,lock,29
10501,harper,29
10502,publicli,29
10503,michigan,29
10504,camera,29
10505,tension,29
10506,januari,29
10507,machin,29
10508,somebodi,29
10509,enorm,29
10510,smaller,29
10511,mainten,29
10512,bottom,29
10513,penalti,29
10514,size,29
10515,oversea,29
10516,authoritarian,29
10517,persuad,29
10518,host,29
10519,dokic,29
10520,slowli,29
10521,moham,29
10522,box,29
10523,smash,29
10524,traffic,29
10525,sheik,29
10526,thoma,29
10527,display,29
10528,ramstein,29
10529,donat,29
10530,valu,29
10531,reportedli,29
10532,besid,29
10533,exhaust,29
10534,stake,29
10535,except,29
10536,antonio,29
10537,jefferson,29
10538,evert,29
10539,stretch,30
10540,maneuv,30
10541,boycot,30
10542,manipul,30
10543,hatch,30
10544,duti,30
10545,interim,30
10546,ban,30
10547,perez,30
10548,easili,30
10549,pile,30
10550,todd,30
10551,condemn,30
10552,cell,30
10553,servicemen,30
10554,pleas,30
10555,angri,30
10556,kennedi,30
10557,nenad,30
10558,wreckag,30
10559,counsel,30
10560,strategi,30
10561,sifford,30
10562,editor,30
10563,nomin,30
10564,previous,30
10565,prosper,30
10566,closer,30
10567,invit,30
10568,survey,30
10569,correct,30
10570,zone,30
10571,lower,30
10572,await,30
10573,terribl,30
10574,distribut,30
10575,will,30
10576,mob,30
10577,reconcili,30
10578,convinc,30
10579,craft,30
10580,delhi,31
10581,identif,31
10582,parad,31
10583,melbourn,31
10584,uniti,31
10585,promot,31
10586,bob,31
10587,trust,31
10588,suburb,31
10589,aggrav,31
10590,carlo,31
10591,assign,31
10592,necessari,31
10593,compar,31
10594,longtim,31
10595,connal,31
10596,tudela,31
10597,reduc,31
10598,straight,31
10599,research,31
10600,helicopt,31
10601,deutch,31
10602,consecut,31
10603,exclud,31
10604,conspiraci,31
10605,prais,31
10606,divis,31
10607,laurent,31
10608,moder,31
10609,volley,31
10610,clue,31
10611,sana,31
10612,dark,31
10613,reput,31
10614,sat,31
10615,dudley,32
10616,retriev,32
10617,wake,32
10618,launder,32
10619,asid,32
10620,intens,32
10621,greater,32
10622,heighten,32
10623,centuri,32
10624,book,32
10625,radic,32
10626,overse,32
10627,parol,32
10628,amount,32
10629,fit,32
10630,deton,32
10631,mud,32
10632,roof,32
10633,egypt,32
10634,steal,32
10635,complic,32
10636,hunt,32
10637,wind,32
10638,imagin,32
10639,abus,32
10640,unusu,32
10641,wimbledon,32
10642,compound,32
10643,marc,32
10644,videotap,32
10645,weak,32
10646,guid,32
10647,price,33
10648,knock,33
10649,theori,33
10650,heavili,33
10651,destruct,33
10652,tire,33
10653,spokeswoman,33
10654,dramat,33
10655,project,33
10656,repeat,33
10657,unlik,33
10658,physic,33
10659,rain,33
10660,mastermind,33
10661,santa,33
10662,affect,33
10663,peter,33
10664,australia,33
10665,slip,33
10666,impact,33
10667,arafat,33
10668,quarterfin,33
10669,resum,33
10670,liber,33
10671,shake,33
10672,surfac,33
10673,energi,33
10674,embargo,33
10675,inde,33
10676,serious,33
10677,achiev,33
10678,recount,33
10679,alassan,33
10680,perform,33
10681,industri,33
10682,jihad,34
10683,fate,34
10684,editori,34
10685,beneath,34
10686,island,34
10687,capt,34
10688,gift,34
10689,testifi,34
10690,dispatch,34
10691,licens,34
10692,plastic,34
10693,van,34
10694,margin,34
10695,larger,34
10696,mike,34
10697,capabl,34
10698,shout,34
10699,seventh,34
10700,sworn,34
10701,steel,34
10702,ace,34
10703,realiz,34
10704,trigger,34
10705,downtown,34
10706,write,34
10707,stress,34
10708,bedi,34
10709,exercis,34
10710,coordin,34
10711,rubber,34
10712,belong,35
10713,languag,35
10714,ensur,35
10715,particular,35
10716,spot,35
10717,sight,35
10718,delay,35
10719,delawar,35
10720,fallen,35
10721,ladi,35
10722,edmund,35
10723,driver,35
10724,degre,35
10725,august,35
10726,histor,35
10727,date,35
10728,settl,35
10729,imag,35
10730,rose,35
10731,mcdougal,35
10732,newli,35
10733,afghan,35
10734,resist,35
10735,havent,35
10736,beaten,35
10737,previou,35
10738,exit,35
10739,narrow,35
10740,shatter,35
10741,paid,35
10742,begun,35
10743,els,35
10744,manhunt,35
10745,provinc,35
10746,card,35
10747,mayor,35
10748,pennsylvania,35
10749,closest,35
10750,signal,35
10751,abil,36
10752,marlin,36
10753,daili,36
10754,collect,36
10755,accompani,36
10756,increasingli,36
10757,contract,36
10758,toni,36
10759,seiz,36
10760,smith,36
10761,violat,36
10762,autocrat,36
10763,collis,36
10764,regist,36
10765,greet,36
10766,deliv,36
10767,innoc,36
10768,flew,36
10769,holiday,36
10770,firm,36
10771,dictat,36
10772,roth,36
10773,pack,36
10774,probe,36
10775,kolubara,36
10776,barrack,36
10777,joint,36
10778,upon,37
10779,girl,37
10780,global,37
10781,novemb,37
10782,publish,37
10783,easi,37
10784,applic,37
10785,southeast,37
10786,monica,37
10787,palac,37
10788,dick,37
10789,pacif,37
10790,turnout,37
10791,djindjic,37
10792,afraid,37
10793,built,37
10794,ultim,37
10795,edmond,37
10796,chri,37
10797,circumst,37
10798,loan,37
10799,style,37
10800,ninth,37
10801,social,37
10802,chi,37
10803,opportun,37
10804,kolesnikov,38
10805,symbol,38
10806,heat,38
10807,mistak,38
10808,mid,38
10809,sub,38
10810,cia,38
10811,panama,38
10812,cite,38
10813,christian,38
10814,lieberman,38
10815,highli,38
10816,procedur,38
10817,rosenberg,38
10818,cmdr,38
10819,tanzania,38
10820,kournikova,38
10821,astakhov,38
10822,extend,38
10823,aim,38
10824,individu,38
10825,robb,38
10826,bulldoz,38
10827,colleg,38
10828,encourag,38
10829,aug,38
10830,francisco,38
10831,here,38
10832,assur,38
10833,explain,38
10834,volunt,38
10835,reflect,39
10836,nobodi,39
10837,swept,39
10838,valentin,39
10839,quarter,39
10840,leadership,39
10841,successor,39
10842,propos,39
10843,chant,39
10844,abandon,39
10845,humanitarian,39
10846,reveal,39
10847,ruler,39
10848,frank,39
10849,detain,39
10850,fals,39
10851,marquez,39
10852,violent,39
10853,succeed,39
10854,congratul,39
10855,london,39
10856,blood,39
10857,sleep,39
10858,bed,39
10859,iron,39
10860,ivanov,39
10861,donald,39
10862,newburi,39
10863,coffe,39
10864,neither,39
10865,bbc,39
10866,disput,40
10867,exactli,40
10868,saigon,40
10869,resolv,40
10870,suit,40
10871,presum,40
10872,complain,40
10873,racket,40
10874,societi,40
10875,directli,40
10876,crack,40
10877,session,40
10878,suspicion,40
10879,pain,40
10880,commerci,40
10881,touch,40
10882,bosnia,40
10883,religi,40
10884,hill,40
10885,minh,40
10886,dismiss,40
10887,ministri,40
10888,discov,40
10889,tokyo,40
10890,visibl,40
10891,kidnap,40
10892,elimin,40
10893,miner,40
10894,sala,40
10895,due,40
10896,kenya,40
10897,score,40
10898,precaut,40
10899,ii,40
10900,bureau,40
10901,practic,40
10902,seriou,40
10903,spring,40
10904,immigr,40
10905,theyv,40
10906,unknown,40
10907,imposs,40
10908,conclus,40
10909,larri,40
10910,rear,40
10911,hurt,40
10912,aircraft,41
10913,true,41
10914,maximum,41
10915,corner,41
10916,isol,41
10917,common,41
10918,regard,41
10919,fellow,41
10920,wish,41
10921,tore,41
10922,hostag,41
10923,ball,41
10924,stun,41
10925,beyond,41
10926,certain,41
10927,henri,41
10928,goe,41
10929,object,41
10930,inquiri,41
10931,canal,41
10932,whitewat,41
10933,tough,41
10934,coetzer,41
10935,rumor,41
10936,nader,41
10937,metal,41
10938,intent,41
10939,badli,41
10940,alongsid,41
10941,smile,41
10942,definit,41
10943,bacon,41
10944,chao,41
10945,signific,42
10946,calm,42
10947,treatment,42
10948,crippl,42
10949,alon,42
10950,capitol,42
10951,divid,42
10952,california,42
10953,asylum,42
10954,bad,42
10955,earth,42
10956,va,42
10957,page,42
10958,prosecut,42
10959,depend,42
10960,quick,42
10961,ruin,42
10962,admit,42
10963,hawkin,43
10964,nov,43
10965,treat,43
10966,flee,43
10967,assault,43
10968,contact,43
10969,upset,43
10970,landstuhl,43
10971,usual,43
10972,madelein,43
10973,ran,43
10974,presenc,43
10975,handl,43
10976,biggest,43
10977,slow,43
10978,arrang,43
10979,floor,43
10980,share,43
10981,martina,43
10982,profil,43
10983,sixth,43
10984,tribun,43
10985,mind,43
10986,salvadoran,43
10987,vulner,43
10988,produc,43
10989,murphi,43
10990,retali,43
10991,bribe,43
10992,cheer,43
10993,asia,44
10994,twice,44
10995,guy,44
10996,your,44
10997,district,44
10998,market,44
10999,confront,44
11000,montenegro,44
11001,ident,44
11002,pour,44
11003,guatemala,44
11004,egyptian,44
11005,ye,44
11006,remark,44
11007,voic,44
11008,blew,44
11009,vladimiro,44
11010,siewert,44
11011,blanket,44
11012,desper,44
11013,gain,44
11014,frustrat,45
11015,fifth,45
11016,britain,45
11017,invest,45
11018,fulli,45
11019,lippold,45
11020,sink,45
11021,captain,45
11022,cancel,45
11023,impos,45
11024,movement,45
11025,wonder,45
11026,runoff,45
11027,balkan,45
11028,extradit,45
11029,controversi,45
11030,sit,45
11031,joseph,45
11032,flood,46
11033,susan,46
11034,motor,46
11035,reward,46
11036,desert,46
11037,entir,46
11038,soviet,46
11039,riva,46
11040,stabil,46
11041,particularli,46
11042,eastern,46
11043,age,46
11044,june,46
11045,riot,46
11046,shock,46
11047,god,46
11048,what,46
11049,congression,46
11050,star,46
11051,complex,46
11052,fault,47
11053,pilot,47
11054,domin,47
11055,mostli,47
11056,revolut,47
11057,ahmedabad,47
11058,avail,47
11059,mount,47
11060,prioriti,47
11061,epicent,47
11062,task,47
11063,lima,47
11064,freeh,47
11065,seri,47
11066,safeti,47
11067,barent,47
11068,verdict,47
11069,admir,47
11070,irv,47
11071,financ,47
11072,classifi,47
11073,progress,47
11074,formal,47
11075,prompt,48
11076,construct,48
11077,design,48
11078,studi,48
11079,hagu,48
11080,counti,48
11081,limit,48
11082,minor,48
11083,accid,48
11084,escape,48
11085,eventu,48
11086,none,48
11087,arkansa,48
11088,moral,48
11089,mention,48
11090,wear,48
11091,commut,48
11092,rodham,48
11093,higher,49
11094,lack,49
11095,heart,49
11096,michael,49
11097,shortli,49
11098,assum,49
11099,tomorrow,49
11100,jan,49
11101,pursu,49
11102,surrend,49
11103,illeg,49
11104,increas,49
11105,cloth,49
11106,abdullah,49
11107,cost,49
11108,focu,49
11109,kafelnikov,49
11110,cheney,49
11111,oppos,49
11112,caught,50
11113,contribut,50
11114,period,50
11115,coal,50
11116,natur,50
11117,deputi,50
11118,pete,50
11119,bare,50
11120,pictur,50
11121,espionag,50
11122,coupl,50
11123,quot,50
11124,origin,50
11125,happi,50
11126,idea,50
11127,similar,50
11128,fair,50
11129,upris,50
11130,franc,50
11131,exil,50
